"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"104";"ProSpero";"Kanvazz";"Бельгия";"Ванильные, Жемчужные, Бежевые";"Текстильные";;"2,75";"1";"Под ткань";"5964";"Пог.м.";"/upload/resize_cache/iblock/d09/480_480_240cd750bba9870f18aada2478b24840a/d09dd7b6ca796296753668c69f37dc7b.jpg"
"104750";"Graham & Brown";"Minimalist";"Англия";"Розовые, Лиловые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Текстуры";"5990";"Рулон";"/upload/resize_cache/iblock/554/480_480_240cd750bba9870f18aada2478b24840a/554afac9af4fc621532661c7e5ba0623.png"
"104NGR";"Arlin";"Night";"Италия";;"Текстильные";;;;;;"Пог.м.";"/upload/iblock/b4f/b4f48d7ead63ae21d5fe6775fc8cad73.png"
"104NGU";"Arlin";"Night";"Италия";;"Текстильные";;;;;;"Пог.м.";"/upload/iblock/33e/33e2afe49bc779e0f8f834fb52a3dfa9.png"
"105/1001";"Cole & Son";"Geometric 2";"Англия";"Черные, Серебристые, Серые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"9500";"Рулон";"/upload/iblock/a63/a6326354258c0d1a1a8cdc123e603719.png"
"105/10041";"Cole & Son";"Geometric 2";"Англия";"Разноцветные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Треугольники";"10800";"Рулон";"/upload/iblock/a9c/a9c54421aafabf82064bf969fc29d199.png"
"105/10042";"Cole & Son";"Geometric 2";"Англия";"Бежевые, Кремовые, Жемчужные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Треугольники";"10800";"Рулон";"/upload/iblock/eb5/eb54b99797208443c0372879e77f7d9d.png"
"105/1003";"Cole & Son";"Geometric 2";"Англия";"Бежевые, Песочные, Кремовые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"9500";"Рулон";"/upload/iblock/db4/db4cffb0fc1c6b1111e0f477634fce5f.png"
"105/1002";"Cole & Son";"Geometric 2";"Англия";"Серебристые, Серые, Белые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"9500";"Рулон";"/upload/iblock/986/986b5f825336c2b2a21720042aa3b913.png"
"105/10043";"Cole & Son";"Geometric 2";"Англия";"Разноцветные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Треугольники";"10800";"Рулон";"/upload/iblock/60a/60a72dfae282a34ef523b1dcecffda5a.png"
"105/10044";"Cole & Son";"Geometric 2";"Англия";"Венге, Салатовые, Фисташковые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Треугольники";"10800";"Рулон";"/upload/iblock/663/663d9b3f44f7afe0b0309105960686ec.png"
"105/1005";"Cole & Son";"Geometric 2";"Англия";"Разноцветные, Лимонные, Горчичные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"9500";"Рулон";"/upload/iblock/ab1/ab1e33d233aa7050c58adf97a985d67f.png"
"105/1004";"Cole & Son";"Geometric 2";"Англия";"Малиновые, Алые, Бордовые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"9500";"Рулон";"/upload/iblock/97b/97bb2764d4290d9748ce548c63ef26bf.png"
"105/10045";"Cole & Son";"Geometric 2";"Англия";"Разноцветные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Треугольники";"10800";"Рулон";"/upload/iblock/ca2/ca2664cca0d8866e3a657e6ea48f1e00.png"
"105/1006";"Cole & Son";"Geometric 2";"Англия";"Венге, Кофейные, Кремовые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"9500";"Рулон";"/upload/iblock/635/635e557dfbf726719838504cb9f19d56.png"
"105/11046";"Cole & Son";"Geometric 2";"Англия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Ромбы, Узор";"10800";"Рулон";"/upload/iblock/16e/16ec505098b609bd4b3b8b4476da060d.png"
"105/11049";"Cole & Son";"Geometric 2";"Англия";"Черные, Белые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Ромбы, Узор";"10800";"Рулон";"/upload/iblock/846/8464a022295b2c452ad03b3a6fa3b08e.png"
"105/11047";"Cole & Son";"Geometric 2";"Англия";"Бежевые, Ванильные, Кремовые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Ромбы, Узор";"10800";"Рулон";"/upload/iblock/310/310cfcb821e942bc74a38ca6d77067b6.png"
"105/11048";"Cole & Son";"Geometric 2";"Англия";"Терракотовые, Венге, Бронзовые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Ромбы, Узор";"10800";"Рулон";"/upload/iblock/1a4/1a465d3bfd231fece1fc4b3ad9c7f9be.png"
"105/12050";"Cole & Son";"Geometric 2";"Англия";"Черные, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия";"8700";"Рулон";"/upload/iblock/4e4/4e4e148124a09b2e8890d84e10a88429.png"
"105/12053";"Cole & Son";"Geometric 2";"Англия";"Венге, Коричневые, Шоколадные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия";"8700";"Рулон";"/upload/iblock/242/24233028c83b643d1dfc9dbb8fddd915.png"
"105/12052";"Cole & Son";"Geometric 2";"Англия";"Песочные, Кремовые, Ванильные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия";"8700";"Рулон";"/upload/iblock/93e/93e10e520c753dd5d6e30c324b962c40.png"
"105/12051";"Cole & Son";"Geometric 2";"Англия";"Серые, Серебристые, Черные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия";"8700";"Рулон";"/upload/iblock/36d/36d8f5b9280d586c351591b88c8bb3da.png"
"105/12054";"Cole & Son";"Geometric 2";"Англия";"Лазурные, Васильковые, Синие";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия";"8700";"Рулон";"/upload/iblock/0a5/0a5ab5aa02d95675afec9ee756a32f65.png"
"105/2008";"Cole & Son";"Geometric 2";"Англия";"Серебристые, Бежевые, Песочные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия";"12800";"Рулон";"/upload/iblock/dd3/dd319c587d947b99910239d8f91dda59.png"
"105/2011";"Cole & Son";"Geometric 2";"Англия";"Серебристые, Серые, Черные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия";"12800";"Рулон";"/upload/iblock/c7e/c7e22cd013c35616f501221f2eb3f2f4.png"
"105/2009";"Cole & Son";"Geometric 2";"Англия";"Песочные, Кремовые, Бежевые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия";"12800";"Рулон";"/upload/iblock/f51/f51243ef3653ea056b59babebd926ef7.png"
"105/2010";"Cole & Son";"Geometric 2";"Англия";"Серые, Разноцветные, Серебристые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия";"12800";"Рулон";"/upload/iblock/d6c/d6c126bc710fc2b1d8ac95c6a5709dc4.png"
"105/2012";"Cole & Son";"Geometric 2";"Англия";"Лимонные, Черные, Золотые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия";"12800";"Рулон";"/upload/iblock/94c/94cd2a671580be78b541c06288bb69e7.png"
"105/2007";"Cole & Son";"Geometric 2";"Англия";"Ванильные, Кремовые, Серые";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия";"12800";"Рулон";"/upload/iblock/af7/af7320332b51d71e8a2c32470848769e.png"
"105/3014";"Cole & Son";"Geometric 2";"Англия";"Бежевые, Шоколадные, Ванильные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Квадраты";"8700";"Рулон";"/upload/iblock/4af/4af1ab77ded1c4f3e0c944b096edfa21.png"
"105/3013";"Cole & Son";"Geometric 2";"Англия";"Золотые, Серые, Серебристые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Квадраты";"8700";"Рулон";"/upload/iblock/89e/89e25b9812915bf7fd4f8a109143bc12.png"
"105/3015";"Cole & Son";"Geometric 2";"Англия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Квадраты";"8700";"Рулон";"/upload/iblock/806/806581e7f61e208d301bcef376dc2b5f.png"
"105/4017";"Cole & Son";"Geometric 2";"Англия";"Разноцветные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Архитектура, Сюжет";"33600";"Рулон";"/upload/iblock/b23/b234ca1a27b2d6405e740368005c2f6f.png"
"105/6026";"Cole & Son";"Geometric 2";"Англия";"Белые, Черные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/0e1/0e142a462990d96a59223babaef3383d.png"
"105/4018";"Cole & Son";"Geometric 2";"Англия";"Разноцветные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Архитектура, Сюжет";"33600";"Рулон";"/upload/iblock/e87/e8716d5a4cd9f9a8dd0a86a45611c04f.png"
"105/6027";"Cole & Son";"Geometric 2";"Англия";"Серые, Черные, Серебристые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/bd2/bd29c18883accbcce84a1734ecbdc604.png"
"105/3016";"Cole & Son";"Geometric 2";"Англия";"Васильковые, Лавандовые, Голубые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Квадраты";"8700";"Рулон";"/upload/iblock/021/021fd7035649ff79c0d0c392cc35eab7.png"
"105/6028";"Cole & Son";"Geometric 2";"Англия";"Ванильные, Песочные, Черные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/9c5/9c548bbe78b3e1fd302fbf5369e80c16.png"
"105/6029";"Cole & Son";"Geometric 2";"Англия";"Серебристые, Серые, Золотые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/11b/11ba84bdccd7a7e4b7154c736c5b6266.png"
"105/7032";"Cole & Son";"Geometric 2";"Англия";"Золотые, Желтые, Разноцветные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/c8b/c8bf2d622f170b69dc97783c624451c1.png"
"105/7030";"Cole & Son";"Geometric 2";"Англия";"Шоколадные, Кофейные, Терракотовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/f9c/f9c1452157b33389c9a9090868a76378.png"
"105/7031";"Cole & Son";"Geometric 2";"Англия";"Серебристые, Разноцветные, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/da5/da556fc7d0457a8d70186e1e5655e00c.png"
"105/7033";"Cole & Son";"Geometric 2";"Англия";"Розовые, Лиловые, Разноцветные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/b40/b4010b566dc29f8d07e5fe3ea58473ea.png"
"105/7034";"Cole & Son";"Geometric 2";"Англия";"Венге, Кофейные, Терракотовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"8700";"Рулон";"/upload/iblock/1f8/1f8aaaf605120b53860512fcece58a73.png"
"105/8035";"Cole & Son";"Geometric 2";"Англия";"Зелёные, Золотые, Салатовые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Листья";"9500";"Рулон";"/upload/iblock/cbb/cbb7575152a17cdc1d34bb794688f7aa.png"
"105/8037";"Cole & Son";"Geometric 2";"Англия";"Оливковые, Зелёные, Фисташковые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Листья";"9500";"Рулон";"/upload/iblock/f70/f70897aba7689ceb0a21b836ba6d381f.png"
"105/8036";"Cole & Son";"Geometric 2";"Англия";"Песочные, Серебристые, Ванильные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Листья";"9500";"Рулон";"/upload/iblock/53d/53d8e0768b8fa4229148d84034354ab2.png"
"105/8038";"Cole & Son";"Geometric 2";"Англия";"Лиловые, Розовые, Разноцветные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Листья";"9500";"Рулон";"/upload/iblock/0a5/0a515ec52d6740064338b9634d926a8c.png"
"105/9040";"Cole & Son";"Geometric 2";"Англия";"Разноцветные";"Флизелиновые";"Флизелин";"0,68, Узкие";"10,05";"Геометрия, Ромбы, Узор";"10800";"Рулон";"/upload/iblock/97f/97ffb1eddfe5dc24d5c14c1901adcb78.png"
"105/8039";"Cole & Son";"Geometric 2";"Англия";"Разноцветные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Геометрия, Листья";"9500";"Рулон";"/upload/iblock/8c7/8c7acaff1aed674bce4bb245ab6d6dd0.png"
"10501DDDPSL";"Decor Delux";"Shimmering Light";"Германия";"Серебристые, Фиалковые, Фиолетовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"2700";"Рулон";"/upload/resize_cache/iblock/deb/480_480_240cd750bba9870f18aada2478b24840a/debf36ed0923f429403d55443653e25a.png"
"1050-1";"ICH by Dans Lemur";"Caribbean";"Испания";"Фисташковые, Зелёные, Салатовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Птицы, Растительность, Цветы";"2746";"Рулон";"/upload/resize_cache/iblock/b2e/480_480_240cd750bba9870f18aada2478b24840a/b2e1ad8cef9f3bb0fb2a6021bafa7c07.png"
"1050-2";"ICH by Dans Lemur";"Caribbean";"Испания";"Оливковые, Болотные, Зелёные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Птицы, Растительность, Цветы";"2746";"Рулон";"/upload/resize_cache/iblock/523/480_480_240cd750bba9870f18aada2478b24840a/52310d3ff748dd447cd174ccb2eb877a.png"
"1050-4";"ICH by Dans Lemur";"Caribbean";"Испания";"Жемчужные, Серебристые, Песочные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Птицы, Растительность, Цветы";"2746";"Рулон";"/upload/resize_cache/iblock/461/480_480_240cd750bba9870f18aada2478b24840a/461bef73a42a989d4ec08e5a974af18d.png"
"1050-3";"ICH by Dans Lemur";"Caribbean";"Испания";"Бежевые, Кремовые, Жемчужные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Птицы, Растительность, Цветы";"2746";"Рулон";"/upload/resize_cache/iblock/5ac/480_480_240cd750bba9870f18aada2478b24840a/5ac12ce89c62aabb61e12c4cc68b66f3.png"
"10502DDDPSL";"Decor Delux";"Shimmering Light";"Германия";"Лимонные, Жемчужные, Лиловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Пионы, Цветы";"2700";"Рулон";"/upload/resize_cache/iblock/12d/480_480_240cd750bba9870f18aada2478b24840a/12d6af717574fcc681f6097e2ebaf582.png"
"10503DDDPSL";"Decor Delux";"Shimmering Light";"Германия";"Сиреневые, Синие, Фиалковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"2700";"Рулон";"/upload/resize_cache/iblock/042/480_480_240cd750bba9870f18aada2478b24840a/0426781cc3e366a04356d1bd541e7784.png"
"10504DDDPSL";"Decor Delux";"Shimmering Light";"Германия";"Вишнёвые, Белые, Зелёные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"2700";"Рулон";"/upload/resize_cache/iblock/ddf/480_480_240cd750bba9870f18aada2478b24840a/ddf0dc5fb12f2bed87b64da59fa19c39.png"
"10505DDDPSL";"Decor Delux";"Shimmering Light";"Германия";"Розовые, Серые, Лиловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"2700";"Рулон";"/upload/resize_cache/iblock/b33/480_480_240cd750bba9870f18aada2478b24840a/b33b269923e137e6a32376a4e2e4d08c.png"
"105106";"Graham & Brown";"Balance";"Англия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска, Небрежная полоска, Полоска";"4490";"Рулон";"/upload/resize_cache/iblock/ea4/480_480_240cd750bba9870f18aada2478b24840a/ea407660cc0260c966f1ba69a106103a.png"
"105105";"Graham & Brown";"Balance";"Англия";"Голубые, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска, Небрежная полоска, Полоска";"4490";"Рулон";"/upload/resize_cache/iblock/5ed/480_480_240cd750bba9870f18aada2478b24840a/5edfad091ceced2f37bad3269cf49cd4.png"
"105107";"Graham & Brown";"Balance";"Англия";"Розовые, Лиловые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска, Небрежная полоска, Полоска";"4490";"Рулон";"/upload/resize_cache/iblock/252/480_480_240cd750bba9870f18aada2478b24840a/252b83646e36b99e13a80837959af91a.png"
"105114";"Graham & Brown";"Floriculture";"Англия";"Голубые, Лавандовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"4490";"Рулон";"/upload/resize_cache/iblock/9e5/480_480_240cd750bba9870f18aada2478b24840a/9e58662c3d0f454f3a91fad5143807ed.jpeg"
"105108";"Graham & Brown";"Balance";"Англия";"Голубые, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска, Небрежная полоска, Полоска";"4490";"Рулон";"/upload/resize_cache/iblock/20f/480_480_240cd750bba9870f18aada2478b24840a/20fd1e518aabafc044574d76eabe03cb.png"
"105113";"Graham & Brown";"Floriculture";"Англия";"Морская волна, Бирюзовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"4490";"Рулон";"/upload/resize_cache/iblock/82f/480_480_240cd750bba9870f18aada2478b24840a/82f3a73d2d27a7ced8c6d8f204bdb91c.jpeg"
"105115";"Graham & Brown";"Floriculture";"Англия";"Бежевые, Жемчужные, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"4490";"Рулон";"/upload/resize_cache/iblock/bbb/480_480_240cd750bba9870f18aada2478b24840a/bbbeba69672cc589e3e553cd28a16a4a.jpeg"
"105116";"Graham & Brown";"Floriculture";"Англия";"Розовые, Лиловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"4490";"Рулон";"/upload/resize_cache/iblock/493/480_480_240cd750bba9870f18aada2478b24840a/493db2659db06e3abac482cbff5ebd27.jpeg"
"105118";"Graham & Brown";"Floriculture";"Англия";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"4490";"Рулон";"/upload/resize_cache/iblock/249/480_480_240cd750bba9870f18aada2478b24840a/24904dcc5e828d645d491eee1898ebd5.jpeg"
"1051-1";"ICH by Dans Lemur";"Caribbean";"Испания";"Оливковые, Фисташковые, Болотные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность";"2746";"Рулон";"/upload/resize_cache/iblock/104/480_480_240cd750bba9870f18aada2478b24840a/1045f9d228b63c6d93055ff7afb0926a.png"
"105119";"Graham & Brown";"Balance";"Англия";"Песочные, Кремовые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция";"4490";"Рулон";"/upload/resize_cache/iblock/530/480_480_240cd750bba9870f18aada2478b24840a/530c402948ee3779e4e8399f8c6eeb91.png"
"105120";"Graham & Brown";"Balance";"Англия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция";"4490";"Рулон";"/upload/resize_cache/iblock/4e7/480_480_240cd750bba9870f18aada2478b24840a/4e72140a0a7c2943ad1626f1b12282a8.png"
"105121";"Graham & Brown";"Balance";"Англия";"Лиловые, Розовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Абстракция";"4490";"Рулон";"/upload/resize_cache/iblock/799/480_480_240cd750bba9870f18aada2478b24840a/7998811f882383aed4e8d42cfa7281af.png"
"105125";"Graham & Brown";"Imperial";"Англия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Восточный орнамент, Орнамент, Решетка, Узор";"9990";"Рулон";"/upload/resize_cache/iblock/b32/480_480_240cd750bba9870f18aada2478b24840a/b324ebccaf88b3c221802afd17e11c75.png"
"105117";"Graham & Brown";"Floriculture";"Англия";"Фиолетовые, Сиреневые, Сливовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"4490";"Рулон";"/upload/resize_cache/iblock/78f/480_480_240cd750bba9870f18aada2478b24840a/78fa6de09ead6cad502aa161d7579f89.jpeg"
"105126";"Graham & Brown";"Imperial";"Англия";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Восточный орнамент, Орнамент, Решетка, Узор";"9990";"Рулон";"/upload/resize_cache/iblock/010/480_480_240cd750bba9870f18aada2478b24840a/01004e22cda6ec24cab5feb59b864bf3.png"
"105127";"Graham & Brown";"Imperial";"Англия";"Лиловые, Розовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Восточный орнамент, Орнамент, Решетка, Узор";"9990";"Рулон";"/upload/resize_cache/iblock/059/480_480_240cd750bba9870f18aada2478b24840a/059e6cdb54cdd9f0d987729bbbcfaaa6.png"
"105164";"Graham & Brown";"Silhouette";"Англия";"Бежевые, Песочные, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"9990";"Рулон";"/upload/resize_cache/iblock/9c6/480_480_240cd750bba9870f18aada2478b24840a/9c685c427f8fa7d22b10d3a340b22cae.png"
"1051-4";"ICH by Dans Lemur";"Caribbean";"Испания";"Бежевые, Жемчужные, Песочные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность";"2746";"Рулон";"/upload/resize_cache/iblock/c9a/480_480_240cd750bba9870f18aada2478b24840a/c9a4029c8644a46ffdf8880ac3742237.png"
"1051-2";"ICH by Dans Lemur";"Caribbean";"Испания";"Зелёные, Болотные, Лимонные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность";"2746";"Рулон";"/upload/resize_cache/iblock/c9f/480_480_240cd750bba9870f18aada2478b24840a/c9f73f4fa094231bf4b22caff1294335.png"
"1051-3";"ICH by Dans Lemur";"Caribbean";"Испания";"Лазурные, Желтые, Лимонные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Растительность";"2746";"Рулон";"/upload/resize_cache/iblock/7ae/480_480_240cd750bba9870f18aada2478b24840a/7ae0b80676b9bea724d61a58a80977ac.png"
"105163";"Graham & Brown";"Silhouette";"Англия";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"9990";"Рулон";"/upload/resize_cache/iblock/ca0/480_480_240cd750bba9870f18aada2478b24840a/ca0558c5d6b2ce8d69ae53e38d9a0054.png"
"105165";"Graham & Brown";"Silhouette";"Англия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность";"9990";"Рулон";"/upload/resize_cache/iblock/34e/480_480_240cd750bba9870f18aada2478b24840a/34eab075ed6ead444175303702c3fdeb.png"
"105166";"Graham & Brown";"Curiosity";"Англия";"Песочные, Кремовые, Бежевые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Горох, Круги";"9990";"Рулон";"/upload/resize_cache/iblock/75c/480_480_240cd750bba9870f18aada2478b24840a/75cd9c07dbac0b47bd1eaae74dcf0d1b.png"
"105169";"Graham & Brown";"Curiosity";"Англия";"Черные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Горох, Круги";"9990";"Рулон";"/upload/resize_cache/iblock/6f2/480_480_240cd750bba9870f18aada2478b24840a/6f26b2d2220f1957732868f4fb8bb8b7.png"
"105168";"Graham & Brown";"Curiosity";"Англия";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Горох, Круги";"9990";"Рулон";"/upload/resize_cache/iblock/1a1/480_480_240cd750bba9870f18aada2478b24840a/1a116bf0a07494573f6d89dbc4e3522b.png"
"105167";"Graham & Brown";"Curiosity";"Англия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Горох, Круги";"9990";"Рулон";"/upload/resize_cache/iblock/85a/480_480_240cd750bba9870f18aada2478b24840a/85a8735104f57d3efc322d46620cb830.png"
"1052-1";"ICH by Dans Lemur";"Caribbean";"Испания";"Ванильные, Разноцветные, Песочные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Морская тематика, Подводный мир, Рыбы";"2746";"Рулон";"/upload/resize_cache/iblock/07c/480_480_240cd750bba9870f18aada2478b24840a/07c93da54c2d9da8af2c5682da123e5f.png"
"105230";"Graham & Brown";"Silhouette";"Англия";"Серые, Лазурные, Васильковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Деревья, Природа";"5990";"Рулон";"/upload/resize_cache/iblock/dac/480_480_240cd750bba9870f18aada2478b24840a/dac589bf65660685431068168631a9f4.png"
"1052-2";"ICH by Dans Lemur";"Caribbean";"Испания";"Разноцветные, Кремовые, Песочные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Морская тематика, Подводный мир, Рыбы";"2746";"Рулон";"/upload/resize_cache/iblock/c49/480_480_240cd750bba9870f18aada2478b24840a/c497db8299d673cb1d77f43e6a3b1775.png"
"105229";"Graham & Brown";"Silhouette";"Англия";"Бежевые, Песочные, Ванильные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Деревья, Природа";"5990";"Рулон";"/upload/resize_cache/iblock/ff3/480_480_240cd750bba9870f18aada2478b24840a/ff3fa217a39f602db6a8e0faf84442a2.png"
"105228";"Graham & Brown";"Silhouette";"Англия";"Морская волна, Бирюзовые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Деревья, Природа";"5990";"Рулон";"/upload/resize_cache/iblock/9ce/480_480_240cd750bba9870f18aada2478b24840a/9cebb959ee241bcbc2032a6518f5662e.png"
"105233";"Graham & Brown";"Imperial";"Англия";"Морская волна, Бирюзовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"5990";"Рулон";"/upload/resize_cache/iblock/65d/480_480_240cd750bba9870f18aada2478b24840a/65d2d9f9ba1c65f0de34c2a3a4ce98c7.png"
"105235";"Graham & Brown";"Imperial";"Англия";"Бирюзовые, Морская волна";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"5990";"Рулон";"/upload/resize_cache/iblock/23f/480_480_240cd750bba9870f18aada2478b24840a/23f57b5a9c2ce8f0e88f872906c53840.png"
"105231";"Graham & Brown";"Silhouette";"Англия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Деревья, Природа";"5990";"Рулон";"/upload/resize_cache/iblock/a71/480_480_240cd750bba9870f18aada2478b24840a/a710fcb986b614d19c8aed0552969d0d.png"
